NALF,20210917,0.01,0.01,0.01,0.01,2000
NALG,20210917,0.01,0.01,0.01,0.01,1500
NALH,20210917,5,5,5,5,22700
NALI,20210917,3,3,3,3,6000
NALJ,20210917,17,17,17,17,30100
NALK,20210917,22,22,22,22,67600
NALL,20210917,24,24,24,24,60100
NALM,20210917,3,3,3,3,24400
NALN,20210917,49,49,49,49,152100
NALO,20210917,7,7,7,7,97900
NALP,20210917,7,7,7,7,47800
NALU,20210917,52,52,52,52,216400
NALV,20210917,3,3,3,3,30700
NAST,20210917,6138.62,6144.84,6072.71,6087.22,0
NBI,20210917,5358.22,5394.66,5294.53,5391.63,0
NCFD,20210917,56.33,56.33,41.03,51.57,0
NCFI,20210917,48.22,48.22,44.47,47.82,0
NCOF,20210917,45.89,46.7,44.98,46.09,0
NCOH,20210917,47.41,47.72,46.09,47.21,0
NCTH,20210917,52.58,53.59,51.67,53.49,0
NCTW,20210917,41.74,43.16,36.47,43.16,0
NDFD,20210917,55.88,55.88,26.47,41.17,0
NDFI,20210917,61.76,61.76,53.92,55.88,0
NDOF,20210917,60.78,61.76,59.8,60.78,0
NDOH,20210917,68.62,68.62,65.68,66.66,0
NDTH,20210917,71.56,72.54,67.64,68.62,0
NDTW,20210917,46.07,46.07,34.31,37.25,0
NDXT,20210917,9186.81,9191.51,9053.94,9090.14,0
NDXX,20210917,5227.73,5232.43,5186.51,5205.39,0
NDY,20210917,15480.28,15485.21,15291.04,15333.47,0
NKY,20210917,30387.54,30541.99,30358.93,30500.05,0
NQGM,20210917,4197.94,4232.25,4159.95,4228.47,0
NQGS,20210917,7181.71,7183.79,7100.52,7120.79,0
NSHD,20210917,853,2207,466,2073,0
NSHF,20210917,-78,298,-1167,-900,0
NSHR,20210917,0.9,1.25,0.47,0.56,0
NSHU,20210917,775,1496,422,1173,0
NVLD,20210917,61.14,3617.7,34.23,3151.52,0
NVLF,20210917,-26.27,68.34,-1772.91,-1680.92,0
NVLR,20210917,0.57,1.58,-0.09,0.46,0
NVLU,20210917,34.87,1846.75,-40.45,1470.6,0
NXTQ,20210917,871.49,872.36,861.68,867.08,0
NYA,20210917,16576.77,16586.07,16442.36,16460.35,0
NYDA,20210917,-9,-9,-9,-9,59800
NYDB,20210917,-1,-1,-1,-1,39600
NYDC,20210917,1,1,1,1,10200
NYDD,20210917,-1,-1,-1,-1,3000
NYDE,20210917,0.01,0.01,0.01,0.01,6500
NYDF,20210917,1,1,1,1,2000
NYDG,20210917,0.01,0.01,0.01,0.01,1500
NYDH,20210917,1,1,1,1,22700
NYDI,20210917,-3,-3,-3,-3,6000
NYDJ,20210917,-18,-18,-18,-18,30100
NYDK,20210917,-14,-14,-14,-14,67600
NYDL,20210917,-24,-24,-24,-24,60100
NYDM,20210917,-9,-9,-9,-9,24400
NYDN,20210917,-47,-47,-47,-47,152100
NYDO,20210917,9,9,9,9,97900
NYDP,20210917,-5,-5,-5,-5,47800
NYDU,20210917,-30,-30,-30,-30,216400
NYDV,20210917,-1,-1,-1,-1,30700
NYHA,20210917,12,12,12,12,59800
NYHB,20210917,11,11,11,11,39600
NYHC,20210917,2,2,2,2,10200
NYHD,20210917,0.01,0.01,0.01,0.01,3000
NYHE,20210917,1,1,1,1,6500
NYHF,20210917,1,1,1,1,2000
NYHG,20210917,0.01,0.01,0.01,0.01,1500
NYHH,20210917,9,9,9,9,22700
NYHI,20210917,0.01,0.01,0.01,0.01,6000
NYHJ,20210917,3,3,3,3,30100
NYHK,20210917,19,19,19,19,67600
NYHL,20210917,11,11,11,11,60100
NYHM,20210917,1,1,1,1,24400
NYHN,20210917,31,31,31,31,152100
NYHO,20210917,29,29,29,29,97900
NYHP,20210917,5,5,5,5,47800
NYHU,20210917,73,73,73,73,216400
NYHV,20210917,4,4,4,4,30700
NYLA,20210917,21,21,21,21,59800
NYLB,20210917,12,12,12,12,39600
NYLC,20210917,1,1,1,1,10200
NYLD,20210917,1,1,1,1,3000
NYLE,20210917,1,1,1,1,6500
NYLF,20210917,0.01,0.01,0.01,0.01,2000
NYLG,20210917,0.01,0.01,0.01,0.01,1500
NYLH,20210917,8,8,8,8,22700
NYLI,20210917,3,3,3,3,6000
NYLJ,20210917,21,21,21,21,30100
NYLK,20210917,33,33,33,33,67600
NYLL,20210917,35,35,35,35,60100
NYLM,20210917,10,10,10,10,24400
NYLN,20210917,78,78,78,78,152100
NYLO,20210917,20,20,20,20,97900
NYLP,20210917,10,10,10,10,47800
NYLU,20210917,103,103,103,103,216400
NYLV,20210917,5,5,5,5,30700
NZD,20210917,13106.84,13234.55,13103.38,13234.55,0
OBX,20210917,1018.33,1023.41,1008.21,1008.21,0
OEX,20210917,2054.41,2055.7,2035.06,2037.62,1632017000
OFIN,20210917,11880.25,11934.68,11857.77,11930.96,0
OSX,20210917,54.43,54.47,52.94,53.05,0
PCAM,20210917,0.7,0.7,0.7,0.7,0
PCAP,20210917,0.48,0.48,0.48,0.48,0
PCBA,20210917,0.74,0.74,0.74,0.74,0
PCCS,20210917,0.51,0.51,0.51,0.51,0
PCDI,20210917,0.67,0.67,0.67,0.67,0
PCFB,20210917,0.48,0.48,0.48,0.48,0
PCFR,20210917,0.28,0.28,0.28,0.28,0
PCGO,20210917,1.01,1.01,1.01,1.01,0
PCIN,20210917,0.81,0.81,0.81,0.81,0
PCIW,20210917,2.71,2.71,2.71,2.71,0
PCJP,20210917,0.82,0.82,0.82,0.82,0
PCMD,20210917,0.54,0.54,0.54,0.54,0
PCMS,20210917,0.53,0.53,0.53,0.53,0
PCQQ,20210917,1.06,1.06,1.06,1.06,0
PCSP,20210917,0.96,0.96,0.96,0.96,0
PCSX,20210917,1.94,1.94,1.94,1.94,0
PCTS,20210917,1.08,1.08,1.08,1.08,0
PCVI,20210917,0.94,0.94,0.94,0.94,0
PCVX,20210917,0.93,0.93,0.93,0.93,0
PCWM,20210917,0.45,0.45,0.45,0.45,0
PCXO,20210917,0.64,0.64,0.64,0.64,0
QSHD,20210917,1118,2525,448,2185,0
QSHF,20210917,254,355,-1016,43,0
QSHR,20210917,1.22,1.25,0.58,1.01,0
QSHU,20210917,1372,2253,511,2228,0
QVLD,20210917,82.9,2468.88,31.83,1922.98,0
QVLF,20210917,41.31,496.14,-271.34,356.4,0
QVLR,20210917,1.49,2.5,0.51,1.18,0
QVLU,20210917,124.22,2750.69,79.23,2279.38,0
R1FD,20210917,52.2,52.2,31.83,35.45,0
R1FI,20210917,48.38,48.38,42.31,43.68,0
R1OF,20210917,49.75,49.75,45.05,46.03,0
R1OH,20210917,55.92,55.92,53.08,54.16,0
R1TH,20210917,65.42,65.62,62.78,63.27,0
R1TW,20210917,38.49,38.49,30.16,31.73,0
R2FD,20210917,55.88,56.7,42.28,53.9,0
R2FI,20210917,43.24,43.7,39.89,43.7,0
R2OF,20210917,36.59,37.05,34.82,36.14,0
R2OH,20210917,38.98,39.18,37,38.57,0
R2TH,20210917,47.36,48.07,45.98,48.02,0
R2TW,20210917,37.1,39.49,33.19,39.49,0
R3FD,20210917,54.16,54.16,36.8,47.33,0
R3FI,20210917,45.5,45.5,40.72,43.82,0
R3OF,20210917,42.25,42.25,39.15,40.5,0
R3OH,20210917,45.94,45.94,43.52,44.83,0
R3TH,20210917,54.75,55.02,52.89,54.31,0
R3TW,20210917,37.92,37.92,32.17,36.73,0
RTCM,20210917,254.2,255.57,254.14,254.93,27343500
RTRE,20210917,200.31,201.47,200.31,200.34,25120600
RTS,20210917,1756.17,1758.81,1738.96,1745.04,0
S1FD,20210917,47.52,47.52,24.75,32.67,0
S1FI,20210917,46.53,47.52,43.56,44.55,0
S1OF,20210917,54.45,54.45,51.48,51.48,0
S1OH,20210917,68.31,69.3,65.34,66.33,0
S1TH,20210917,75.24,76.23,73.26,75.24,0
S1TR,20210917,289.68,291.05,286.84,290.1,0
S1TW,20210917,38.61,38.61,27.72,28.71,0
S2TR,20210917,850.51,858.25,848.31,851.89,0
S3TR,20210917,1533.27,1536.92,1522.39,1525.81,0
S4FD,20210917,49.5,50.25,26,31.75,0
S4FI,20210917,44.25,44.25,38.75,40.75,0
S4OF,20210917,38.75,38.75,33.5,35.25,0
S4OH,20210917,44.25,44.25,38.25,40,0
S4TH,20210917,58.5,58.5,54.75,55,0
S4TR,20210917,812.43,813.82,802.21,803.06,0
S4TW,20210917,34.25,34.25,25.25,27,0
S5FD,20210917,48.51,48.51,27.92,29.9,0
S5FI,20210917,49.9,49.9,42.57,42.57,0
S5OF,20210917,53.86,53.86,48.11,49.1,0
S5OH,20210917,62.57,62.97,60.19,60.39,0
S5TH,20210917,71.28,71.68,68.51,68.91,0
S5TR,20210917,817.1,820.96,807.69,810.43,0
S5TW,20210917,37.62,37.62,27.52,27.92,0
S6CD,20210917,1017.2,1027,1011.85,1023.14,0
S6CS,20210917,2424.83,2439.67,2420.21,2436.24,0
S6EP,20210917,253.52,255.68,248.07,249.74,0
S6FD,20210917,49.91,51.24,29.45,50.41,0
S6FI,20210917,38.26,38.93,32.27,38.93,0
S6FP,20210917,1041.21,1048.8,1036.42,1046.6,0
S6HC,20210917,4471.06,4525.29,4463.66,4524.27,0
S6IP,20210917,1504.8,1508.93,1489.55,1504.5,0
S6MP,20210917,649.83,649.89,635.22,640.45,0
S6OF,20210917,33.11,33.11,29.78,31.94,0
S6OH,20210917,36.6,36.6,33.27,35.77,0
S6TH,20210917,46.75,47.08,44.42,46.92,0
S6TP,20210917,1268.43,1270.01,1246.59,1256.49,0
S6TR,20210917,2197.58,2208.89,2181.86,2185.52,0
S6TW,20210917,31.78,33.44,23.79,33.44,0
S6UP,20210917,823.75,832.6,823.75,828.53,0
S7TR,20210917,1632.25,1638.97,1615.18,1621.42,0
S8TR,20210917,760.64,763.13,748.04,749.92,0
S9TR,20210917,952.71,955.76,949.76,951.32,0
SAAB,20210917,1741.93,1742.87,1723.1,1729.31,0
SAER,20210917,87.85,88,86.83,87.45,0
SAIE,20210917,185.7,186.99,184.72,186.09,0
SAIU,20210917,168.07,169.18,167.09,167.93,0
SAJR,20210917,179.28,180.57,176.73,180.57,0
SAJT,20210917,124.41,125.35,122.69,125.35,0
SAPE,20210917,3685.86,3691.74,3645.8,3677.57,0
SAPT,20210917,125.78,127.39,125.23,125.53,0
SAPU,20210917,3044.57,3049.1,3009.11,3044.64,0
SAQA,20210917,6569.27,6586.68,6473.08,6485.55,0
SAQE,20210917,4942.41,4951.75,4885.43,4891.93,0
SAUE,20210917,199.04,199.36,196.72,198.13,0
SBER,20210917,66.98,67.09,65.79,66.37,0
SBES,20210917,1876.73,1886.84,1867.28,1885.44,0
SBFD,20210917,10.71,10.71,3.57,7.14,0
SBFI,20210917,35.71,35.71,17.85,17.85,0
SBIX,20210917,405.85,409.01,404.27,405.98,312713600
SBNP,20210917,3662.88,3782.16,3628.76,3628.76,0
SBOF,20210917,35.71,35.71,21.42,25,0
SBOH,20210917,42.85,42.85,39.28,39.28,0
SBSE,20210917,2601.4,2658.96,2597.63,2655.92,0
SBSU,20210917,2299.82,2348.43,2295.65,2341.77,0
SBTH,20210917,64.28,64.28,53.57,53.57,0
SBTR,20210917,74.25,74.37,72.93,73.57,0
SBTW,20210917,10.71,10.71,7.14,10.71,0
SBUP,20210917,6912.25,6940.05,6900.89,6921.43,0
SCBR,20210917,65.51,65.6,64.82,64.97,0
SCII,20210917,64.68,64.69,63.56,63.82,0
SCIR,20210917,318.88,324.65,315.72,316.24,0
SCIS,20210917,315.62,321.34,312.49,313.01,0
SCIT,20210917,577.02,587.46,571.29,572.23,0
SCPC,20210917,3178.96,3184.48,3147.69,3162.52,0
SCSC,20210917,4344.89,4388.13,4324.09,4386.43,0
SCSE,20210917,3991.66,4042.93,3976.15,4042.02,0
SCUT,20210917,1682.39,1756.24,1682.39,1743.63,0
SCWI,20210917,178.77,178.77,175.55,177.12,0
SCWP,20210917,339.32,339.84,337.19,337.34,0
SDEW,20210917,2141.48,2146.22,2121.57,2127.28,0
SDIP,20210917,133.37,133.49,132.95,133.32,0
SDIS,20210917,141.03,141.16,140.59,140.98,0
SDIT,20210917,165.8,165.95,165.29,165.75,0
SDPI,20210917,2161.04,2161.9,2126.14,2128.43,0
SDTI,20210917,2762.94,2763.68,2717.97,2720.9,0
SDTR,20210917,1685.84,1689.97,1680.4,1681.71,0
SDTS,20210917,1154.55,1163.48,1150.72,1163.48,0
SDTT,20210917,1418.51,1429.48,1413.8,1429.48,0
SEAN,20210917,767.78,767.78,759.78,764.3,0
SEBI,20210917,2650.88,2650.98,2603.9,2605.66,0
SECA,20210917,306.1,306.45,302.91,303.97,0
SECB,20210917,256.5,256.79,253.83,254.72,0
SECC,20210917,464.06,464.63,459.28,460.87,0
SEFD,20210917,95.45,95.45,36.36,45.45,0
SEFI,20210917,81.81,81.81,68.18,72.72,0
SEIB,20210917,3062.65,3063.32,3017.59,3017.59,0
SEIE,20210917,366.46,367.41,363.64,365.74,0
SEIT,20210917,189.54,189.82,188.36,188.56,0
SEIU,20210917,366.37,367.41,362.61,364.59,0
SEMT,20210917,1826.51,1845.85,1817.7,1828.39,0
SEOF,20210917,50,50,31.81,40.9,0
SEOH,20210917,54.54,54.54,50,54.54,0
SETH,20210917,72.72,72.72,72.72,72.72,0
SETW,20210917,95.45,95.45,86.36,86.36,0
SFFD,20210917,61.53,67.69,24.61,32.3,0
SFFI,20210917,63.07,64.61,50.76,53.84,0
SFOF,20210917,58.46,58.46,44.61,50.76,0
SFOH,20210917,73.84,73.84,70.76,72.3,0
SFTH,20210917,87.69,87.69,84.61,84.61,0
SFTR,20210917,2143.52,2152.4,2134.4,2148.31,0
SFTW,20210917,43.07,43.07,27.69,29.23,0
SG0A,20210917,348.09,348.47,344.21,345.95,0
SG0B,20210917,73.11,73.19,72.29,72.66,0
SG0C,20210917,800.33,801.2,791.43,795.41,0
SG0D,20210917,42.43,42.49,41.91,42.13,0
SG0E,20210917,464.51,465.19,458.8,461.26,0
SG0F,20210917,440.12,440.12,435.64,436.58,0
SG0G,20210917,292.42,292.42,289.44,290.06,0
SG0H,20210917,3191.23,3191.61,3168.46,3175.63,0
SG0I,20210917,410.51,411.03,403.71,407.72,0
SG1A,20210917,624.32,625.12,613.94,620.09,0
SG1B,20210917,475.96,477.64,471.44,472.45,0
SG1C,20210917,9.84,9.88,9.75,9.77,0
SG1D,20210917,107.87,108.25,106.84,107.07,0
SG1E,20210917,183.06,186.46,182.49,183.74,0
SG1F,20210917,35.01,35.66,34.9,35.14,0
SG1G,20210917,74.83,76.22,74.62,75.11,0
SG1H,20210917,278.49,279.51,272.02,275.64,0
SG1I,20210917,124.81,125.27,121.91,123.54,0
SG1J,20210917,219.12,219.4,215.49,217.63,0
SG2A,20210917,638.12,638.97,629.1,634.55,0
SG2B,20210917,413.42,413.97,407.58,411.11,0
SG2C,20210917,608.52,609.33,599.92,605.11,0
SG2D,20210917,104.35,104.83,103.53,104.67,0
SG2E,20210917,9.11,9.15,9.04,9.14,0
SG2F,20210917,33.04,33.06,32.66,33.01,0
SG2G,20210917,144.89,146.2,142.2,143.55,0
SG2H,20210917,10.28,10.37,10.09,10.18,0
SG2I,20210917,52.32,52.79,51.35,51.83,0
SG2J,20210917,153,153.57,149.45,151.44,0
SG3A,20210917,796.51,808.55,788.13,792.04,0
SG3B,20210917,5753.97,5841.55,5693.43,5721.7,0
SG3C,20210917,437.15,437.97,430.75,435.29,0
SG3D,20210917,8.23,8.24,8.11,8.19,0
SG3E,20210917,90.19,90.36,88.87,89.8,0
SG3F,20210917,131.63,132.17,131.09,131.37,0
SG3G,20210917,48.48,48.68,48.28,48.39,0
SG3H,20210917,350.57,351.63,348.76,349.51,0
SG3I,20210917,396.63,397.18,389.4,393.62,0
SG3J,20210917,663.59,673.61,656.6,659.86,0
SG4A,20210917,311.75,312.18,306.02,309.38,0
SG4B,20210917,402.93,403.5,398.46,400.07,0
SG4C,20210917,92.22,92.35,91.2,91.57,0
SG4D,20210917,167.14,167.38,165.3,165.96,0
SG4E,20210917,105.27,105.39,103.72,104.38,0
SG4F,20210917,414.86,415.36,408.76,411.35,0
SG4G,20210917,185.82,185.82,184.11,184.4,0
SG4H,20210917,89.69,89.69,88.86,89.01,0
SG4I,20210917,114.29,114.31,113.49,113.65,0
SG4J,20210917,109.41,109.56,107.42,108.58,0
SG5A,20210917,314.88,318.27,314.63,315.88,0
SG5B,20210917,463.48,468.47,463.11,464.96,0
SG5C,20210917,1022.76,1029.22,1017.46,1019.67,0
SG5D,20210917,129.72,130.54,129.05,129.33,0
SG5E,20210917,886.83,893.75,883.49,885.46,0
SG5F,20210917,472.66,473.47,466.83,469.52,0
SG5G,20210917,26.82,26.87,26.49,26.64,0
SG5H,20210917,293.69,294.23,290.08,291.74,0
SG5I,20210917,268.27,269.07,265.88,267.96,0
SG5J,20210917,581.9,588.16,581.43,583.75,0
SG6A,20210917,799.57,801.96,792.4,798.63,0
SG6B,20210917,243.3,247.33,241.8,242.92,0
SG6C,20210917,1757.78,1786.92,1747.16,1755,0
SG6D,20210917,221.18,221.94,218.72,218.87,0
SG6E,20210917,17.52,17.58,17.32,17.33,0
SG6F,20210917,25.79,25.88,25.5,25.52,0
SG6G,20210917,330.89,335.32,326.62,326.99,0
SG6H,20210917,189.95,192.49,187.5,187.72,0
SG6I,20210917,344.3,348.9,339.85,340.24,0
SG6J,20210917,202.9,203.51,201.09,202.66,0
SG7A,20210917,10.99,11.19,10.79,11.14,0
SG7B,20210917,83.58,85.05,82.03,84.68,0
SG7C,20210917,494.69,496.07,490.63,491.91,0
SG7D,20210917,213.79,214.41,212.06,212.61,0
SG7E,20210917,2339.63,2346.43,2320.74,2326.74,0
SG7F,20210917,438.82,438.82,434.12,435.23,0
SG7G,20210917,274.08,274.3,272.05,272.8,0
SG7H,20210917,3000.65,3002.99,2978.4,2986.6,0
SG7I,20210917,131.42,131.76,130.33,131.43,0
SG7J,20210917,109.18,110.53,106.61,110.06,0
SG8A,20210917,251.98,254.42,239.86,240.94,0
SG8B,20210917,7.64,7.71,7.27,7.3,0
SG8C,20210917,14.48,14.62,13.78,13.84,0
SG8D,20210917,311.72,325.92,308.5,311.15,0
SG8E,20210917,246.44,257.67,243.89,245.99,0
SG8F,20210917,481.24,503.16,476.25,480.36,0
SG8G,20210917,188.88,189.8,187.56,188.04,0
SG8H,20210917,445.22,447.31,442.03,443.16,0
SG8I,20210917,2067.21,2077.22,2052.73,2057.94,0
SG8J,20210917,1438.4,1442.11,1426.44,1438.47,0
SG9A,20210917,59.81,59.88,59.17,59.39,0
SG9B,20210917,102.51,102.61,101.41,101.79,0
SG9C,20210917,541.92,542.66,536.37,539.21,0
SG9D,20210917,381.82,382.36,377.93,379.94,0
SG9E,20210917,4143.77,4149.69,4101.6,4123.34,0
SG9F,20210917,228.1,228.33,225.59,226.51,0
SG9G,20210917,79.2,79.28,78.32,78.65,0
SG9H,20210917,692.1,692.78,684.47,687.28,0
SG9I,20210917,261.55,261.85,257.44,259.94,0
SG9J,20210917,268.44,268.7,265.54,266.54,0
SGAA,20210917,1923.93,1926.31,1904.66,1912.24,0
SGAB,20210917,1950.99,1953.77,1936.77,1943.92,0
SGAC,20210917,5814.91,5833.44,5747.59,5778.8,0
SGAD,20210917,5895.99,5912.01,5845.54,5874.56,0
SGCC,20210917,313.88,314.16,310.53,311.72,0
SGCR,20210917,170.06,172.42,168.75,169.3,0
SGDO,20210917,162.46,162.92,161.22,161.39,0
SGIA,20210917,180,180.69,177.39,177.8,0
SGIB,20210917,1744.44,1744.44,1717.79,1722.13,0
SGID,20210917,1761.32,1762.38,1739.11,1746.22,0
SGIF,20210917,300.81,301.12,296.09,297.31,0
SGIR,20210917,164.52,166.66,163.52,164.11,0
SGJ,20210917,248.93,249.23,245.28,246.83,0
SGK,20210917,410.74,411.35,405.67,407.87,0
SGLN,20210917,437.38,437.6,432.52,433.04,0
SGMA,20210917,269.19,272.68,267.56,268.52,0
SGON,20210917,496.25,497.67,492.48,492.99,0
SGP,20210917,2301.4,2317.83,2286.14,2290.54,0
SGPA,20210917,290.07,294.09,287.84,288.78,0
SGPG,20210917,198.25,198.5,195.75,196.85,0
SGPP,20210917,69.4,69.47,68.67,68.93,0
SGPR,20210917,60.84,60.91,60.07,60.41,0
SGPT,20210917,125.88,126,124.55,125.02,0
SGQA,20210917,904.7,905.71,890.44,899.11,0
SGQB,20210917,262.65,263.18,258.9,261.27,0
SGQC,20210917,246.69,247.19,243.16,245.39,0
SGQD,20210917,972.1,974.05,958.18,966.97,0
SGQE,20210917,213.43,215.24,212.29,212.71,0
SGQF,20210917,2007.14,2024.17,1996.39,2000.34,0
SGQG,20210917,520.17,521.14,515.37,516.94,0
SGQH,20210917,228.21,228.66,226.13,226.82,0
SGQI,20210917,2497.49,2502.39,2474.73,2482.21,0
SGQJ,20210917,229.58,229.84,225.96,228.16,0
SGRC,20210917,152.81,154.76,152.15,152.51,0
SGRE,20210917,112.46,113.89,111.97,112.24,0
SGRG,20210917,33.61,33.66,33.19,33.38,0
SGRM,20210917,187.33,187.36,185.29,185.43,0
SGRT,20210917,98.26,98.42,97.1,97.81,0
SGSA,20210917,1112.98,1129.39,1089.59,1090.67,0
SGSB,20210917,77.61,78.76,76.02,76.06,0
SGSC,20210917,730.19,740.95,715.16,715.55,0
SGSD,20210917,514.54,515.43,507.59,509.77,0
SGSE,20210917,243,243.22,240.41,241.33,0
SGSF,20210917,465.1,466,458.73,460.79,0
SGSG,20210917,5093.8,5103.62,5024.03,5046.63,0
SGSH,20210917,211.89,212.84,207.36,209.05,0
SGSJ,20210917,12.74,12.8,12.47,12.57,0
SGSK,20210917,119.95,120.49,117.39,118.34,0
SGSM,20210917,203.09,203.82,201.57,202.06,0
SGSN,20210917,2222.71,2230.71,2206.02,2211.43,0
SGSO,20210917,451.74,451.82,445.24,449.36,0
SGSP,20210917,1210.5,1210.73,1193.09,1204.13,0
SGSQ,20210917,3249.46,3250.08,3202.71,3232.35,0
SGSR,20210917,483.79,485.83,479.55,480.91,0
SGSS,20210917,8.44,8.47,8.36,8.38,0
SGST,20210917,92.44,92.83,91.63,91.89,0
SGSU,20210917,242.79,247.32,241.84,243.2,0
SGSV,20210917,73.83,75.22,73.54,73.95,0
SGSW,20210917,157.77,160.74,157.15,158.04,0
SGSX,20210917,472.92,474.55,469.31,470.46,0
SGT,20210917,2659.12,2661.74,2631.05,2641.04,0
SGTR,20210917,307.66,312,305.37,306.37,0
SGV,20210917,295.91,295.91,292.37,294.84,0
SGWT,20210917,197.54,198.55,196.3,196.7,0
SGX,20210917,542.57,543.07,536.8,538.85,0
SGY,20210917,485.15,493.2,482.16,484.39,0
SHTR,20210917,2333.69,2346.08,2327.88,2340.5,0
SIDO,20210917,2196.26,2202.81,2177.22,2178.89,0
SIFD,20210917,31.5,31.5,8.21,12.32,0
SIFI,20210917,35.61,35.61,26.02,26.02,0
SIIP,20210917,99.4,99.44,99.22,99.4,0
SIIS,20210917,105.04,105.08,104.85,105.04,0
SIIT,20210917,123.58,123.62,123.36,123.58,0
SIOF,20210917,42.46,42.46,34.24,35.61,0
SIOH,20210917,54.79,54.79,47.94,50.68,0
SIPR,20210917,1377.91,1392.29,1371.06,1379.12,0
SIRP,20210917,141.64,141.72,140.46,140.46,0
SITH,20210917,63.01,64.38,57.53,58.9,0
SITR,20210917,829.86,835.64,823.17,823.6,0
SITW,20210917,20.54,20.54,8.21,8.21,0
SIUT,20210917,5.11,5.22,5.11,5.21,0
SJPA,20210917,1936.72,1947.75,1932.32,1944.95,0
SJPB,20210917,2068.43,2083.17,2068.43,2080.67,0
SJPC,20210917,3560.75,3581.47,3552.19,3576.05,0
SJPD,20210917,1773.19,1782.82,1768.04,1780.15,0
SJRI,20210917,3321.25,3339.81,3308.77,3334.4,0
SJTR,20210917,3174.48,3175.23,3132.28,3143.9,0
SKFD,20210917,45.94,45.94,10.81,20.27,0
SKFI,20210917,52.7,52.7,44.59,47.29,0
SKOF,20210917,59.45,59.45,56.75,59.45,0
SKOH,20210917,67.56,67.56,63.51,66.21,0
SKTH,20210917,71.62,72.97,67.56,68.91,0
SKTR,20210917,929.94,930.88,912.9,915.57,0
SKTW,20210917,39.18,39.18,21.62,25.67,0
SLAC,20210917,5071.83,5072.2,4960.82,4986.92,0
SLCN,20210917,402.69,402.69,398.69,399.12,0
SLCT,20210917,570.15,570.15,564.49,565.1,0
SLCU,20210917,513.67,513.67,508.57,509.12,0
SLEE,20210917,145.06,145.28,144.05,144.6,0
SLER,20210917,63.8,63.9,63.35,63.6,0
SLEW,20210917,1640.22,1647.16,1629.49,1645.53,0
SLFD,20210917,61.53,65.38,38.46,46.15,0
SLFI,20210917,46.15,46.15,34.61,38.46,0
SLOF,20210917,38.46,38.46,34.61,38.46,0
SLOH,20210917,42.3,42.3,42.3,42.3,0
SLPE,20210917,1592.24,1600.12,1585.03,1585.03,0
SLPX,20210917,204.3,204.6,199.43,200.67,0
SLRT,20210917,71.36,71.46,70.86,71.13,0
SLTH,20210917,53.84,53.84,53.84,53.84,0
SLTW,20210917,50,50,30.76,38.46,0
SLUN,20210917,16998.88,16998.88,16649.6,16689.21,0
SLUT,20210917,19673.1,19797.91,19400.71,19430.83,0
SML,20210917,1330.43,1335.02,1319.1,1331.35,864430200
SMPR,20210917,1494.29,1507.07,1488.12,1495.73,0
SMRW,20210917,10032.14,10048.31,9907.95,9944.61,0
SMTI,20210917,1967.33,1984.22,1959.28,1969.3,0
SMTR,20210917,297.61,301.58,295.92,296.98,0
SNCH,20210917,160.91,161.32,159.86,160.2,0
SNCT,20210917,219.62,220.02,218.03,218.49,0
SNER,20210917,81.05,81.34,80.62,80.88,0
SNNE,20210917,3735.27,3762.03,3730.45,3730.45,0
SNNT,20210917,4964.88,5001.19,4943.65,4945.94,0
SNRE,20210917,2399.68,2401.07,2351.04,2357.22,0
SNRT,20210917,90.65,90.98,90.17,90.45,0
SNRU,20210917,2806.62,2806.62,2740.19,2748.81,0
SNTE,20210917,233.45,233.93,231.59,232.09,0
SNUI,20210917,159.34,159.91,158.5,159,0
SP500,20210917,4469.74,4471.52,4427.76,4432.99,3786002000
SPAA,20210917,80.78,81.23,80.19,80.39,0
SPAB,20210917,108.46,109.24,108.32,108.5,0
SPAC,20210917,60.92,61.26,60.47,60.62,0
SPAD,20210917,1289.22,1301.65,1251.91,1265.17,0
SPEE,20210917,228.53,229.53,227.89,227.91,0
SPER,20210917,1350.05,1363.07,1310.98,1324.87,0
SPEY,20210917,225.42,226.41,224.05,224.2,0
SPFD,20210917,28.12,46.87,18.75,31.25,0
SPFI,20210917,28.12,40.62,25,31.25,0
SPIN,20210917,246.03,252.65,246.03,247.89,0
SPIR,20210917,185.67,190.66,185.67,187.07,0
SPLR,20210917,670.06,688.09,670.06,675.13,0
SPOF,20210917,37.5,37.5,34.37,37.5,0
SPOH,20210917,40.62,50,40.62,50,0
SPPR,20210917,926.02,930.15,921.23,921.47,0
SPRT,20210917,2442.45,2466.01,2371.77,2396.9,0
SPTH,20210917,50,53.12,50,53.12,0
SPTW,20210917,25,40.62,21.87,28.12,0
SPUS,20210917,209.33,209.65,208.22,208.22,0
SPXT,20210917,9330.29,9332.97,9242.69,9253.57,0
SQTR,20210917,4515.66,4521.32,4461.56,4467.03,0
SRFI,20210917,625.7,628.59,621.23,622.64,575668900
SRIC,20210917,4750.18,4793.33,4729.96,4778.7,0
SRIE,20210917,5024.11,5075.42,5004,5067.18,0
SRMP,20210917,2635.96,2635.96,2605.33,2609.07,0
SRPR,20210917,212.25,212.65,210.23,210.48,0
SRTR,20210917,643.33,646.58,639.62,640.38,0
SRWI,20210917,11185.24,11200.57,11115.65,11124.01,0
SS1E,20210917,4318.69,4318.69,4215.85,4227.46,0
